time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
48.06,13.23789695,6.16953333,-0.73336849,-11.08288599,2.98928528,3.36489911,21.31104993,-10.00050183,4.82421071,-68.77888418,-13.0671774,2.64924303
48.065,12.74083505,6.17678156,-0.74757025,-10.8277915,3.17191729,3.42232023,22.06307611,-9.82784059,4.9426786,-68.86397389,-12.02094692,2.35249966
48.07,12.24517852,6.16967102,-0.78124825,-10.56077507,3.36012168,3.52867108,22.7932512,-9.65294302,5.03127608,-68.84573667,-10.9676037,2.12833972
48.075,11.74496741,6.15617903,-0.83692001,-10.28642537,3.56552318,3.68899196,23.48788753,-9.4895399,5.07653025,-68.71842634,-9.92532319,1.95332347
48.08,11.24861967,6.11716654,-0.8580478,-10.02948024,3.7465136,3.81295391,24.15107543,-9.29789965,5.10700805,-68.49544622,-8.95371921,1.71423533
48.085,10.73854258,6.07913758,-0.90446635,-9.76045129,3.95229605,4.00370763,24.7693544,-9.13611798,5.08151654,-68.16448075,-8.02769624,1.5298128
48.09,10.2499225,6.0181354,-0.93845139,-9.49444036,4.0897154,4.05966661,25.3840246,-8.9474518,5.05667871,-67.73824968,-7.21809757,1.25322571
48.095,9.72278427,5.98580246,-0.91426072,-9.24297702,4.34257739,4.35784124,25.91153142,-8.8264704,4.95237863,-67.2241605,-6.40703246,1.08770202
48.1,9.20584861,5.92732779,-0.94648447,-8.97969005,4.54304062,4.57017886,26.42912305,-8.68838284,4.83749077,-66.61475634,-5.72620464,0.86219009
48.105,8.68409211,5.87407134,-0.94404374,-8.72643357,4.75537197,4.80329693,26.9026713,-8.57311029,4.69005039,-65.91253208,-5.13151475,0.63004536
48.11,8.16828723,5.82720211,-0.93499254,-8.47288133,4.95807412,5.0078538,27.35399773,-8.48332322,4.51291295,-65.13031832,-4.61662349,0.38502251
48.115,7.63953485,5.77634783,-0.91215393,-8.2182187,5.16874602,5.25170714,27.76359112,-8.40283509,4.32075423,-64.26617632,-4.19316907,0.13374619
48.12,7.1204339,5.74079479,-0.88584885,-7.97352577,5.37955334,5.46310464,28.1474432,-8.36525453,4.08249745,-63.32597028,-3.83952359,-0.12168286
48.125,6.58496087,5.70592632,-0.83074584,-7.71791796,5.59494372,5.70848411,28.49424711,-8.33477701,3.84612851,-62.31223107,-3.57007497,-0.38660999
48.13,6.05143845,5.681389,-0.77371182,-7.46878091,5.81280227,5.94252741,28.81186358,-8.33719942,3.57800734,-61.22873559,-3.36030813,-0.6548865
48.135,5.5262059,5.66890515,-0.71544232,-7.2276896,6.02432766,6.15177994,29.10729975,-8.37218645,3.28179366,-60.07851286,-3.18977179,-0.92000609
48.14,4.9929673,5.66353317,-0.63171572,-6.9804404,6.23728926,6.36862524,29.37174812,-8.42465959,2.97890175,-58.86429121,-3.06982505,-1.18800693
48.145,4.43814264,5.66579448,-0.53041648,-6.72305538,6.4675384,6.60680426,29.59637615,-8.49340685,2.67439,-57.5883793,-3.02990213,-1.45555496
48.15,3.89847581,5.68159026,-0.43121638,-6.47487158,6.68161784,6.81410881,29.80895921,-8.59330841,2.34560844,-56.25485473,-2.97790794,-1.71053225
48.155,3.35343642,5.70745311,-0.31578271,-6.21997895,6.89737454,7.01655916,29.99528862,-8.70935962,2.01693427,-54.86355491,-2.95646733,-1.9531857
48.16,2.83029163,5.74310879,-0.15570593,-5.95520374,7.07916183,7.19566185,30.18762168,-8.84141605,1.68880054,-53.42369688,-2.8919306,-2.16957375
48.165,2.24570758,5.7865028,-0.05744029,-5.69145295,7.32541309,7.39705926,30.29990822,-8.98653482,1.3591732,-51.92414894,-2.94886967,-2.38458469
48.17,1.70164532,5.83918949,0.0733383,-5.43333531,7.53555854,7.56685419,30.42548917,-9.1546505,1.00785886,-50.37530345,-2.93018377,-2.56038625
48.175,1.15078794,5.90156007,0.21389865,-5.16486038,7.7408166,7.72872148,30.5308742,-9.32925319,0.66985543,-48.77762193,-2.90645652,-2.70561682
48.18,0.63433319,5.97626482,0.3948591,-4.89116258,7.90784633,7.87641864,30.65316483,-9.51788753,0.33718115,-47.13535982,-2.82239067,-2.82031918
48.185,0.07982413,6.04399859,0.54691848,-4.61658898,8.12187849,8.01897791,30.7144385,-9.70301335,-0.00482793,-45.43902951,-2.77675945,-2.89115995
48.19,-0.46678939,6.12848642,0.68518312,-4.33992198,8.31353094,8.15478424,30.77078624,-9.89809417,-0.33178154,-43.70180651,-2.69418316,-2.92060698
48.195,-1.04741903,6.21737141,0.78550931,-4.06479207,8.53605507,8.29075438,30.77386285,-10.09152427,-0.65003861,-41.91886215,-2.6190873,-2.86905145
48.2,-1.55318498,6.30935136,0.94603383,-3.791594,8.69949259,8.41757983,30.82953415,-10.2857904,-0.96542442,-40.09749433,-2.46055696,-2.82389969
48.205,-2.13618131,6.40847985,1.04853181,-3.50996411,8.92772889,8.55104535,30.79229604,-10.48275522,-1.27437415,-38.23488875,-2.33144046,-2.63768856
48.21,-2.62753412,6.5079151,1.19925109,-3.24140478,9.08722896,8.67720399,30.81668158,-10.67726187,-1.57996947,-36.33651233,-2.12896447,-2.50658347
48.215,-3.1795938,6.60232623,1.31056238,-2.97244315,9.31349261,8.81270984,30.7621896,-10.86183222,-1.89069142,-34.40587707,-1.95202949,-2.21746237
48.22,-3.73672599,6.7261883,1.38187594,-2.70743917,9.52900421,8.96342642,30.69587881,-11.05329179,-2.15667126,-32.46111044,-1.7376367,-1.84713357
48.225,-4.25535985,6.84087909,1.4666154,-2.45658717,9.74413766,9.11624576,30.63612938,-11.23551858,-2.42955641,-30.49162373,-1.51820244,-1.4704295
48.23,-4.77198969,6.95784956,1.54276306,-2.21460765,9.96084408,9.28748925,30.5600638,-11.41132315,-2.69049086,-28.51288189,-1.28402072,-1.03954014
48.235,-5.28073657,7.08050415,1.60229889,-1.98877817,10.19095443,9.47241048,30.46972562,-11.583889,-2.9382518,-26.53108145,-1.05146259,-0.56168151
48.24,-5.75188181,7.20420931,1.69855791,-1.79344412,10.42789333,9.66198718,30.38344508,-11.7636773,-3.19327209,-24.55122596,-0.869838,-0.10190111
48.245,-6.26875997,7.33712274,1.69405105,-1.59047579,10.67962343,9.90054627,30.26123556,-11.91951106,-3.38848048,-22.60443399,-0.60723309,0.4928482
48.25,-6.74387097,7.46414927,1.71803095,-1.42409674,10.95823631,10.13778844,30.14684572,-12.07609261,-3.59656229,-20.67855771,-0.41622775,1.05135697
48.255,-7.21125775,7.59899642,1.73011049,-1.28465094,11.24863507,10.40242362,30.02439707,-12.23314184,-3.77623867,-18.79637803,-0.23688682,1.63041474
48.26,-7.6655646,7.73677467,1.72849371,-1.17058343,11.55448883,10.68713346,29.90296122,-12.38551908,-3.93072822,-16.97191977,-0.07503174,2.20642605
48.265,-8.10596971,7.87268262,1.71520854,-1.08666442,11.87861874,10.99303479,29.78059799,-12.53235588,-4.06575038,-15.21581932,0.07105572,2.77456198
48.27,-8.53194299,8.00622655,1.69118881,-1.03375425,12.22130765,11.31855479,29.65965051,-12.67377353,-4.18114159,-13.54033704,0.20159045,3.32536963
48.275,-8.94173346,8.13511868,1.6601939,-1.01772174,12.58011051,11.66332398,29.54051703,-12.80907882,-4.27254596,-11.95685891,0.31519878,3.8528934
48.28,-9.33243381,8.25477044,1.61684118,-1.03851887,12.95106117,12.01908023,29.42655659,-12.93363603,-4.34933967,-10.47312302,0.41788149,4.34131128
48.285,-9.70505989,8.36282098,1.56693261,-1.0948001,13.34215072,12.3832389,29.31789052,-13.04884001,-4.41500165,-9.09883048,0.51036233,4.78713242
48.29,-10.0595089,8.45567902,1.51131559,-1.19168904,13.74192871,12.760345,29.21175396,-13.15005184,-4.46597286,-7.83683143,0.59204304,5.19265996
48.295,-10.39198792,8.53186078,1.4502141,-1.33662795,14.15758876,13.14446666,29.10878477,-13.23824595,-4.51032242,-6.69264403,0.66480168,5.55085391
48.3,-10.70752729,8.58481387,1.38482355,-1.50812354,14.56643548,13.52322692,29.01355437,-13.303878,-4.54669751,-5.66787599,0.73131805,5.85103247
48.305,-10.99855523,8.61425373,1.31862855,-1.72881564,14.98692528,13.89651559,28.92210727,-13.3524904,-4.58153525,-4.76609232,0.79013816,6.09779522
48.31,-11.2681222,8.62076577,1.25278451,-1.99350926,15.40548595,14.26168009,28.83489189,-13.38133288,-4.61402168,-3.98697743,0.83921733,6.29180237
48.315,-11.51859261,8.59962059,1.1801435,-2.2969446,15.81583075,14.62498546,28.75043411,-13.38739711,-4.65109168,-3.33068023,0.87794652,6.43597142
48.32,-11.74379904,8.5519589,1.1133536,-2.64886642,16.2166101,14.96654108,28.67123485,-13.3714283,-4.68719522,-2.79669101,0.90503561,6.52523536
48.325,-11.9489127,8.47694832,1.05479159,-3.03800502,16.60413601,15.28872809,28.59629325,-13.33281124,-4.72299329,-2.38125669,0.91698159,6.56316028
48.33,-12.1334586,8.3756558,0.99434139,-3.47000836,16.97336854,15.59549474,28.52452929,-13.27309838,-4.76243892,-2.0843636,0.90912673,6.55250155
48.335,-12.29042017,8.26880147,0.98331148,-3.93999559,17.33307025,15.74651043,28.46936059,-13.20440849,-4.78077429,-1.90075765,0.89276388,6.50814098
48.34,-12.42593638,8.09343666,0.9255314,-4.46424764,17.63435214,16.09725891,28.40158975,-13.08945699,-4.84365955,-1.82450182,0.82295812,6.38001775
48.345,-12.54289879,7.91532116,0.88978418,-5.02270033,17.92524297,16.3194382,28.34437329,-12.96624779,-4.88227741,-1.85257369,0.7405747,6.22285148
48.35,-12.63251351,7.71528994,0.87411521,-5.62495973,18.17363317,16.49850978,28.29617561,-12.82556246,-4.91627624,-1.97859208,0.62198596,6.02190785
48.355,-12.6949104,7.4910687,0.88099878,-6.27148452,18.37834726,16.6413836,28.25343292,-12.66610105,-4.93928462,-2.19154852,0.46369799,5.78192798
48.36,-12.74171116,7.24346023,0.90804626,-6.95324321,18.56626444,16.70127394,28.2217397,-12.48411099,-4.97248787,-2.51151282,0.29750565,5.55669311
48.365,-12.74641729,6.96980008,0.94316086,-7.69145063,18.67782933,16.77880958,28.19090026,-12.28905887,-5.00201949,-2.88297957,0.04550024,5.24837188
48.37,-12.72376407,6.68489001,0.99214747,-8.47301219,18.73128449,16.82635,28.17235867,-12.07801034,-5.0048692,-3.32494243,-0.25166646,4.89542924
48.375,-12.64997583,6.42312205,1.06165601,-9.31067733,18.70592327,16.85129701,28.18910527,-11.88205363,-4.90330878,-3.83680679,-0.62185035,4.38740013
48.38,-12.55556084,6.11818102,1.14873662,-10.19061567,18.64624573,16.80306652,28.19626822,-11.65205892,-4.86316579,-4.39590269,-1.01013177,3.97562963
48.385,-12.45695734,5.76050247,1.21954264,-11.10104514,18.48689703,16.73966467,28.18090042,-11.37281183,-4.87953191,-4.99032443,-1.39367721,3.68524729
48.39,-12.25280202,5.46524236,1.3647207,-12.10611004,18.32102928,16.59762813,28.23741057,-11.14648469,-4.74003372,-5.63363103,-1.89120161,3.09051068
48.395,-12.09519632,5.08694318,1.4524847,-13.10775858,17.97497056,16.51141195,28.22401807,-10.84259773,-4.72525158,-6.28495305,-2.33717664,2.82439263
48.4,-11.79270956,4.76492009,1.63090847,-14.23073673,17.6824719,16.27123714,28.30049925,-10.58272653,-4.56492276,-6.96146649,-2.89806538,2.21259076
48.405,-11.5039169,4.39756279,1.77245454,-15.36846941,17.244566,16.06838198,28.33595144,-10.27712062,-4.46497484,-7.63926644,-3.42829172,1.795952
48.41,-11.16940651,4.02137141,1.93422882,-16.56331244,16.70886585,15.84541331,28.37303819,-9.952677,-4.34333217,-8.31387388,-3.95076974,1.384923
48.415,-10.79220854,3.6334292,2.08855575,-17.81314423,16.08885287,15.59818179,28.40645131,-9.61530302,-4.22948349,-8.98244497,-4.46856359,0.99784758
48.42,-10.38113256,3.22687703,2.23569965,-19.11494576,15.38560089,15.341667,28.42422248,-9.25519668,-4.13209106,-9.63229524,-4.97661882,0.66438503
48.425,-9.92093179,2.81100397,2.38201605,-20.47181406,14.57925366,15.06265967,28.43752828,-8.87541035,-4.03619184,-10.25642985,-5.46101672,0.34908435
48.43,-9.42791971,2.37830261,2.51733144,-21.87682572,13.67198463,14.7856741,28.43040078,-8.47832524,-3.94203192,-10.85686564,-5.9006011,0.08338534
48.435,-8.89119221,1.93506326,2.65785595,-23.32697313,12.66681951,14.48802142,28.41969771,-8.05615692,-3.85597633,-11.43446105,-6.3079487,-0.15540294
48.44,-8.30239766,1.48500387,2.7889195,-24.83372377,11.55386427,14.17062303,28.39275138,-7.62124819,-3.76710451,-11.96401384,-6.64381629,-0.37881416
48.445,-7.67517838,1.02346447,2.90938826,-26.37809569,10.33267585,13.83902525,28.36135915,-7.16921317,-3.69466057,-12.48222999,-6.91271255,-0.5779161
48.45,-7.03850566,0.52618393,3.00990306,-27.96057876,9.0389324,13.54563738,28.2675599,-6.67875852,-3.6518715,-12.92967103,-7.18162878,-0.67086964
48.455,-6.35551069,0.02483408,3.10139013,-29.57795187,7.63274478,13.22294631,28.17079618,-6.1780152,-3.6221117,-13.35399443,-7.37323885,-0.76040922
48.46,-5.63598991,-0.48917326,3.18396569,-31.22976618,6.13744951,12.88832545,28.05294408,-5.65981924,-3.6031346,-13.73851291,-7.49757165,-0.82404828
48.465,-4.88446446,-1.00962158,3.26094222,-32.90515289,4.56394086,12.53956877,27.91421943,-5.12646139,-3.59681918,-14.08429756,-7.5515976,-0.86389508
48.47,-4.11193143,-1.54512426,3.3214755,-34.60379822,2.92235913,12.20090891,27.7416321,-4.57924144,-3.60886602,-14.39135684,-7.55709988,-0.86933069
48.475,-3.29301178,-2.07838618,3.38257776,-36.3189174,1.22503454,11.79685581,27.56907012,-4.02585094,-3.62944744,-14.67070282,-7.46045369,-0.87147255
48.48,-2.46733284,-2.62862348,3.44017467,-38.04222412,-0.50442771,11.43016481,27.34625505,-3.45362251,-3.66781997,-14.89411887,-7.35704672,-0.82760049
48.485,-1.61982593,-3.17830969,3.48900742,-39.76437851,-2.25191303,11.04880963,27.1038717,-2.88082564,-3.72180002,-15.09170912,-7.18727242,-0.77404096
48.49,-0.75559114,-3.73126402,3.54783679,-41.48426758,-3.99026093,10.66738188,26.82696116,-2.29983886,-3.7795763,-15.23901624,-6.98557283,-0.69949063
48.495,0.09864713,-4.29541138,3.58562079,-43.191217,-5.69341514,10.36997759,26.5075354,-1.7092155,-3.87829775,-15.36067907,-6.79370125,-0.61804979
48.5,1.02399155,-4.81583536,3.66518582,-44.88684546,-7.36543225,9.86976424,26.21779319,-1.14726483,-3.94266835,-15.45790463,-6.44329289,-0.52654723
48.505,1.90610615,-5.35926162,3.73163619,-46.55438119,-8.93993606,9.56585444,25.84503629,-0.56796302,-4.04617683,-15.50092958,-6.193126,-0.4287978
48.51,2.85121087,-5.84630293,3.82790685,-48.19816559,-10.44089799,9.07446947,25.50948827,-0.02614047,-4.12275709,-15.53770425,-5.78110837,-0.31679739
48.515,3.75300971,-6.35124632,3.92209556,-49.80539431,-11.79575094,8.76365068,25.09389601,0.52831761,-4.2366467,-15.5221259,-5.48425526,-0.21763623
48.52,4.71014334,-6.79435978,4.03120508,-51.38117203,-13.03803941,8.29775235,24.72150129,1.03845976,-4.33382184,-15.51597845,-5.04104982,-0.10182578
48.525,5.65188606,-7.21974747,4.1611916,-52.90731788,-14.12472071,7.92146146,24.30076818,1.53614968,-4.43653266,-15.46034932,-4.64909877,0.01639727
48.53,6.58800231,-7.61726476,4.296937,-54.38764538,-15.03960715,7.5832395,23.85861635,2.01404424,-4.54987478,-15.38837067,-4.2703547,0.12078671
48.535,7.5389804,-7.96521148,4.45428309,-55.81530127,-15.79463033,7.24100271,23.40852442,2.45771255,-4.64500342,-15.28286147,-3.85730844,0.23406821
48.54,8.45467514,-8.29090443,4.61899166,-57.1821028,-16.35150591,6.9880672,22.90575858,2.88871234,-4.74131932,-15.1395822,-3.50317459,0.3091936
48.545,9.40122018,-8.56140257,4.79438411,-58.49492702,-16.7458586,6.69670999,22.43084773,3.27661071,-4.8436563,-15.00228084,-3.11605785,0.40502326
48.55,10.35492949,-8.78136405,4.9698524,-59.7459633,-16.96676855,6.43393369,21.96359659,3.6241036,-4.951258,-14.86676827,-2.72496773,0.51164085
48.555,11.29353809,-8.95977393,5.1567537,-60.9234006,-17.00712885,6.22111442,21.47145439,3.94476516,-5.04234294,-14.69891587,-2.35295535,0.60558436
48.56,12.15749312,-9.08581513,5.30423576,-62.01029157,-16.90523767,6.05991904,20.91712918,4.22925997,-5.06823431,-14.51352461,-1.95006605,0.5919439
48.565,13.14071718,-9.18723351,5.52415246,-63.04880285,-16.57795982,5.90955763,20.45479366,4.49021535,-5.20335627,-14.30204623,-1.67525642,0.76454324
48.57,14.00336882,-9.2218499,5.67394055,-63.98146923,-16.18151147,5.76430017,19.90887695,4.70263967,-5.24015252,-14.10439002,-1.28829171,0.7531736
48.575,14.96305186,-9.24613241,5.86898924,-64.85531817,-15.54731052,5.78048744,19.44499969,4.90555054,-5.35181309,-13.87985634,-1.02413337,0.92282187
48.58,15.85541492,-9.21431906,6.02777385,-65.62454305,-14.83305497,5.79454885,18.93784043,5.06490012,-5.41717103,-13.65186931,-0.70488547,1.00076381
48.585,16.72586696,-9.15136589,6.16609451,-66.30160934,-14.01012302,5.84136811,18.42540797,5.1978192,-5.47090188,-13.41725385,-0.415795,1.06908896
48.59,17.58062682,-9.0628319,6.2843752,-66.88486457,-13.08409461,5.93444766,17.91549782,5.30726857,-5.51676482,-13.17682529,-0.14156191,1.13791372
48.595,18.41240486,-8.94583487,6.38029721,-67.36881563,-12.08729546,6.05543569,17.40424564,5.39095933,-5.55162336,-12.93075672,0.1227132,1.20104964
48.6,19.22538087,-8.80561205,6.45547454,-67.75425607,-11.0301452,6.23211514,16.89669533,5.45110735,-5.58048446,-12.68135247,0.37753249,1.26928783
48.605,20.01455597,-8.6418671,6.51108157,-68.04604159,-9.94549654,6.38869299,16.39614323,5.49023704,-5.58530442,-12.44801752,0.61838424,1.32942004
48.61,20.77872074,-8.47414838,6.52712281,-68.2177532,-8.83344432,6.67115268,15.88404612,5.50931092,-5.61101805,-12.17050796,0.85828095,1.40916097
48.615,21.51805252,-8.28519575,6.52922698,-68.29823531,-7.7303452,6.93330416,15.37946518,5.50821796,-5.61606419,-11.91384761,1.08402875,1.48620254
48.62,22.22697428,-8.11102356,6.48375634,-68.27482755,-6.64525385,7.18783683,14.87387883,5.50748119,-5.59605806,-11.64835713,1.31339133,1.56591163
48.625,22.91270055,-7.92535007,6.42662127,-68.15798726,-5.60139449,7.43877656,14.37303592,5.49194358,-5.55187913,-11.38961202,1.53607585,1.65015271
48.63,23.56292948,-7.75009709,6.32618719,-67.92788663,-4.60267698,7.73865866,13.86551593,5.46501555,-5.53127021,-11.11633939,1.75623451,1.74450462
48.635,24.18759889,-7.57951428,6.20717502,-67.608394,-3.67078298,7.99858354,13.36106899,5.43509167,-5.47409711,-10.84741088,1.97778382,1.8423247
48.64,24.77852281,-7.42420753,6.05529936,-67.18807587,-2.81269264,8.26560382,12.85240979,5.40070322,-5.42391178,-10.57363634,2.19605657,1.94828178
48.645,25.33930973,-7.27390961,5.88736582,-66.67628777,-2.03880509,8.51242488,12.33999913,5.35982246,-5.35822743,-10.29354574,2.4106201,2.06255482
48.65,25.8676538,-7.14505378,5.69565436,-66.07382882,-1.34608815,8.73545438,11.82378041,5.32383613,-5.2759055,-10.01148298,2.62939777,2.1847345
48.655,26.36345288,-7.03753192,5.47847872,-65.38292446,-0.73964737,8.9265314,11.30228545,5.290282,-5.18770718,-9.72379108,2.8490651,2.31153607
48.66,26.83414853,-6.95453565,5.23405445,-64.6055796,-0.21393895,9.05609349,10.78602146,5.26085212,-5.10881308,-9.43693646,3.06541425,2.42472225
48.665,27.25873661,-6.88699366,4.98924823,-63.74808634,0.22215506,9.19876174,10.24415293,5.23862891,-4.97809878,-9.13400516,3.29144664,2.57625291
48.67,27.67011078,-6.84727781,4.72185974,-62.80859117,0.59619224,9.25480014,9.71860155,5.22281202,-4.88308588,-8.83453081,3.50380316,2.69424341
48.675,28.02540955,-6.83011175,4.4436697,-61.79540785,0.87027302,9.31472938,9.15707047,5.21663406,-4.73375969,-8.51658056,3.73515002,2.85361547
48.68,28.36156383,-6.83627074,4.15729064,-60.70715727,1.09325121,9.30981795,8.60122936,5.21912388,-4.60159444,-8.19612621,3.9560531,2.99469284
48.685,28.66582454,-6.86476119,3.86222168,-59.54660449,1.25988486,9.26282774,8.03739921,5.23002018,-4.4613138,-7.86906804,4.17504312,3.13490387
48.69,28.95989501,-6.9116299,3.55882237,-58.31609745,1.40665987,9.17040646,7.48806651,5.24631453,-4.33166622,-7.53775055,4.37563125,3.2554615
48.695,29.2008847,-6.98659996,3.25351351,-57.02080158,1.4649339,9.04847862,6.90284641,5.27969594,-4.17310979,-7.19210834,4.59200691,3.39342541
48.7,29.41951514,-7.07743834,2.95381256,-55.66066952,1.49714674,8.88927676,6.31461529,5.32274487,-4.02211901,-6.83762617,4.79833646,3.52190084
48.705,29.61421515,-7.18518573,2.65475852,-54.23815381,1.50488733,8.69726626,5.72205105,5.37447546,-3.8689123,-6.47404791,4.99742327,3.64408784
48.71,29.78255967,-7.30928424,2.36106968,-52.75372731,1.48830198,8.47888068,5.12318261,5.4379079,-3.71835869,-6.10470021,5.1912624,3.75733497
48.715,29.9307165,-7.44480601,2.06950252,-51.2086493,1.46505167,8.23859091,4.52468356,5.50809213,-3.56764497,-5.72747344,5.37311234,3.86322827
48.72,30.05342622,-7.59086011,1.78967004,-49.60761749,1.42161376,7.98346141,3.91779244,5.58771526,-3.42410039,-5.34389297,5.55465139,3.95798684
48.725,30.15502127,-7.74618632,1.51261495,-47.9477396,1.38053928,7.71641893,3.31212112,5.67418622,-3.28432458,-4.95626147,5.72410255,4.04667059
48.73,30.23337264,-7.90730709,1.24498442,-46.23204964,1.33409682,7.44500639,2.70363961,5.76743267,-3.1508801,-4.56508225,5.88936435,4.12710401
48.735,30.30920192,-8.0632946,0.99648547,-44.46127442,1.31500448,7.18486193,2.11189308,5.86096905,-3.00470135,-4.16397075,6.02418874,4.21145103
